link,permalink_url,created_time,type,name,id,shares/count,reactions/summary/total_count,reactions/summary/viewer_reaction,likes/summary/total_count,likes/summary/can_like,likes/summary/has_liked,comments/summary/order,comments/summary/total_count,comments/summary/can_comment,message
https://www.facebook.com/kfctaiwan/photos/a.327640700641832.75606.324273577645211/1103878969684664/?type=3,https://www.facebook.com/kfctaiwan/posts/1103880149684546,2016-03-01T02:24:50+0000,photo,KFC's cover photo,324273577645211_1103878969684664,27,508,NONE,485,false,false,ranked,11,false,
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1101113336627894/?type=3,https://www.facebook.com/kfctaiwan/posts/1101113336627894:0,2016-03-01T02:07:45+0000,photo,Timeline Photos,324273577645211_1101113336627894,1314,10911,NONE,10551,false,false,ranked,624,false,"【截圖分享-雙人共享餐只要179】
一起享用一頓美味吧！肯德雞雙人共餐享，為你的感情加分！一個咔啦雞腿堡+一個紐奧良雞腿堡+2份小薯+2杯小可，限時滿足價只要$179
立即“截圖分享”給你最親愛的好友吧！活動時間自2016/3/1-4/18止
★出示截圖即享優惠★
更多優惠券：http://ppt.cc/kkV7K"
http://goo.gl/3SSj9q,https://www.facebook.com/kfctaiwan/posts/1101113399961221,2016-02-29T16:00:53+0000,link,肯德基LAVAZZA好咖啡美味供應中！,324273577645211_1101113399961221,41,6900,NONE,6858,false,false,ranked,23,false,"【品嚐好咖啡 ‧ 讓活力起飛】
身體醒了，頭腦卻還沒醒？
快來肯德基享受義大利最受歡迎的LAVAZZA好咖啡，讓經典香氣與濃醇口感的美味，為你喚起一整天的好精神！
活動詳情>> http://goo.gl/3SSj9q"
http://goo.gl/8joPBn,https://www.facebook.com/kfctaiwan/posts/1101016189970942,2016-02-29T16:00:01+0000,link,肯德基天天省早餐優惠$49元起！,324273577645211_1101016189970942,53,7055,NONE,6969,false,false,ranked,19,false,"【誰說美味和超值不能兼顧】
96層的香酥燒餅皮夾入新鮮蔬菜、培根及歐姆蛋，搭配義大利最受歡迎的LAVAZZA好咖啡，竟然只要59元即可一次享用!!肯德基《早餐天天省》讓你體會最超值的超美味!
更多早餐優惠→http://goo.gl/8joPBn"
http://gph.is/1QJxKPg,https://www.facebook.com/kfctaiwan/posts/1101030189969542,2016-02-29T16:00:01+0000,link,gph.is,324273577645211_1101030189969542,179,5763,NONE,5518,false,false,ranked,282,false,"你們的聲音～肯德基都聽見了！！！ 
 
推出重新升級的《99群星餐升級版》，經典雞腿漢堡夾入酥脆的金黃薯餅，搭配美味新醬料，
口感豐富，美味UPGRADE，要你重新再愛上它！
　
限期推出的經典薯餅雞腿堡，兩種新口味德州辣醬或南歐蒔蘿醬任選；再搭配金黃脆腿條、香酥脆薯及可樂，多種美味一次享有只要$99！
 
>>瞭解更多 http://goo.gl/3kMvI6"
http://gph.is/1R61gZR,https://www.facebook.com/kfctaiwan/posts/1101026063303288,2016-02-29T16:00:00+0000,link,gph.is,324273577645211_1101026063303288,448,19186,NONE,18167,false,false,ranked,488,false,"美味升級  GO！GO！GO！
 
肯德基限期推出《99群星餐升級版》，經典薯餅雞腿堡 (兩種新口味德州辣醬or南歐時蘿醬2選1) 

夾入外酥內軟的金黃薯餅，漢堡瞬間LEVEL UP！再搭配香酥脆薯、金黃脆腿條，及可樂一份，多種超值美味，一次擁有只要$99！
 
享受美味，let’s go! >> http://goo.gl/4F14rQ"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1100990656640162/?type=3,https://www.facebook.com/kfctaiwan/posts/1100990656640162:0,2016-02-27T02:50:00+0000,photo,Timeline Photos,324273577645211_1100990656640162,20,356,NONE,338,false,false,ranked,9,false,"連假又要煩惱吃甚麼才好嗎?
春遊好食雞，隨時歡樂隨時嗨!紐奧良派對狂饗烤全雞$569，2/27~2/29紐奧良烤全雞10:30~21:00現烤供應，快把握春日最佳美食!"
http://www.kfcclub.com.tw/NewsDetail-35.html?utm_source=FB&utm_medium=PPA&utm_campaign=COFFEESP2_201602,https://www.facebook.com/kfctaiwan/posts/1100243466714881,2016-02-25T08:30:00+0000,link,結半享好康‧肯德基限時優惠，咖啡第2杯半價！,324273577645211_1100243466714881,17,2790,NONE,2764,false,false,ranked,6,false,"【結「半」享好康‧好咖啡第2杯半價】
連假快到囉~出遊時別忘了和好友一起分享超值好咖啡！
即日起到2/29，來KFC享用義大利最受歡迎的LAVAZZA美味咖啡，第2杯即享半價優惠！
活動最後優惠倒數，快結「半」來享好康吧!!
活動詳情>> http://goo.gl/ox3SVG"
http://goo.gl/dc7JZk,https://www.facebook.com/kfctaiwan/posts/1098863173519577,2016-02-23T08:56:41+0000,link,肯德基天天省早餐優惠$49元起！,324273577645211_1098863173519577,65,4259,NONE,4201,false,false,ranked,16,false,"【早餐天天省，你的活力起跑點】
迎接新一年，肯德基用美味早餐幫你補充職場大活力~
《早餐天天省》週週都有不同的經典早餐搭配義大利最受歡迎的LAVAZZA好咖啡，只要49元起即可享用！為您補滿一天的元氣，迎接工作挑戰！
更多早餐優惠→http://goo.gl/dc7JZk"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1098249743580920/?type=3,https://www.facebook.com/kfctaiwan/posts/1098249743580920:0,2016-02-22T10:28:12+0000,photo,Timeline Photos,324273577645211_1098249743580920,156,5588,NONE,5495,false,false,ranked,52,false,"【連假加碼好康，預訂快取出示畫面送百事可樂兩罐】
網路預訂快取>> https://goo.gl/F3Hl6N

喔耶好棒棒! 過年開工沒多久，本周末又要放個228連假!!!
小編幫大家爭取到限時加碼好康，於2月23日起(也就是明天~)，至3月7日使用網路預訂快取，取餐出示本則貼文畫面，即送百事可樂兩罐！各門市兌換數量有限，送完為止喔~

(偷偷說，網路點餐搭配新會員首購滿額送咔啦脆雞一塊，消費滿額再享好禮三選一，一整個好康滿滿，你怎麼能不愛肯德基!!)"
https://goo.gl/veijnr,https://www.facebook.com/kfctaiwan/posts/1096269113778983,2016-02-19T16:00:00+0000,link,開工歡聚最夯美食～就要吃肯德基《FUN肆歡聚炸雞餐》,324273577645211_1096269113778983,92,13481,NONE,13402,false,false,ranked,54,false,"開工囉!!想要活力滿滿?快邀約三五同事、好友一起歡聚「好食雞」
肯德基《FUN肆歡聚炸雞餐》和你一同分享美味，
每口讓你吮指回味樂無窮～開工大吉好運一整年！
開工添好運 >> https://goo.gl/veijnr"
http://goo.gl/oLy1f3,https://www.facebook.com/kfctaiwan/posts/1086704841402077,2016-02-15T04:11:26+0000,link,肯德基開工大吉限時「猴」康，咖啡第2杯半價！,324273577645211_1086704841402077,47,2969,NONE,2969,false,false,ranked,11,false,"【開工限時‧好咖啡第2杯半價】
用好咖啡喚起開工好心情！ 2/15~2/29活動期間，
來KFC享用義大利最受歡迎的LAVAZZA美味咖啡，第2杯即享半價優惠！
快和好麻吉一起享「猴」康吧!!活動詳情>> http://goo.gl/oLy1f3"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1086681508071077/?type=3,https://www.facebook.com/kfctaiwan/posts/1086681508071077:0,2016-02-15T03:26:01+0000,photo,Timeline Photos,324273577645211_1086681508071077,8,233,NONE,233,false,false,ranked,3,false,"新春開工日，財神爺爺祝大家生意興隆，業績長紅！
訂猴吉利年節餐$888，吃黃金開運起司雞幫自己開運，讓你今年發發發！

網路訂餐:https://goo.gl/zZRVQz
電話訂外送：02-4128000(是你餓吧鈴鈴鈴)"
http://goo.gl/Ro9Cba,https://www.facebook.com/kfctaiwan/posts/1086101714795723,2016-02-14T16:00:00+0000,link,開運最夯美食，肯德基《黃金開運起司雞》,324273577645211_1086101714795723,59,9064,NONE,9064,false,false,ranked,47,false,"新春開工囉~~你準備好了嗎?

肯德基《黃金開運起司雞》，讓你驚喜連連，開工就有吉事，好運 UP! UP! UP! 

好運降臨 >> http://goo.gl/Ro9Cba"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1086681314737763/?type=3,https://www.facebook.com/kfctaiwan/posts/1086681314737763:0,2016-02-10T03:25:01+0000,photo,Timeline Photos,324273577645211_1086681314737763,8,294,NONE,294,false,false,ranked,3,false,"新年假期打麻將拚桌遊，緊張刺激的時刻誰也捨不得離開!
財神爺爺外送美食到你家！
黃金開運起司雞，開運手氣旺！ 猴發財派對餐，新年發發發！
讓你歡聚不間斷~

網路訂餐:https://goo.gl/zZRVQz
電話訂外送：02-4128000(是你餓吧鈴鈴鈴)"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1086677804738114/?type=3,https://www.facebook.com/kfctaiwan/posts/1086677804738114:0,2016-02-08T03:00:00+0000,photo,Timeline Photos,324273577645211_1086677804738114,8,327,NONE,327,false,false,ranked,6,false,"肯德基爺爺給大家拜年來了~ 新的一年祝大家猴運旺旺來~

過年最重要就是開運，大家有甚麼開運秘方呢?
這裡透漏小編過年開運小撇步，就是給它來一桶黃金開運起司雞，好吃討喜又開運，讓猴年開運猴賽雷~
總之過年就是要和家人朋友們來桶肯德基!

預訂快取免排隊(還有好禮三選一唷):https://goo.gl/8t0kzl"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1086680361404525/?type=3,https://www.facebook.com/kfctaiwan/posts/1086680361404525:0,2016-02-05T07:13:47+0000,photo,Timeline Photos,324273577645211_1086680361404525,5,229,NONE,229,false,false,ranked,5,false,"過年怎能空手回家？滿足全家人的第二個胃
肯德基瑪奇朵QQ蛋撻禮盒，最討喜的伴手禮，從除夕到走春，天天伴著你～

網路預訂快取，外帶免排隊~:https://goo.gl/kYLiuB"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1085259891546572/?type=3,https://www.facebook.com/kfctaiwan/posts/1085259891546572:0,2016-02-03T02:46:08+0000,photo,Timeline Photos,324273577645211_1085259891546572,7,237,NONE,237,false,false,ranked,7,false,"過年返鄉，小心負能量
遇到不知該怎麼回應的問題時…..你會怎麼做呢？
1.賞他一巴掌
2.翻他個白眼
3.轉移注意力叫他快快吃蛋撻
4.其他 __________

團長呼籲大家還是要好好管理表情跟語氣唷～(推眼鏡)"
https://goo.gl/8pnioJ,https://www.facebook.com/kfctaiwan/posts/1084006115005283,2016-02-01T13:19:09+0000,link,肯德基《預訂快取》，過年出遊美食首選,324273577645211_1084006115005283,141,8617,NONE,8593,false,false,ranked,38,false,"過年出遊，不必再到餐廳人擠人

『肯德基預訂快取』，餐點一拿就上路，用美食為旅程增添更多歡樂！滿額再享好禮三選一！

立即預訂👉  https://goo.gl/8pnioJ"
https://www.facebook.com/gary6711/photos/a.156422587727723.23071.149986161704699/967021893334451/?type=3,https://www.facebook.com/kfctaiwan/posts/1084125761659985,2016-02-01T07:48:24+0000,photo,菜朝,324273577645211_1084125761659985,,4267,NONE,4267,false,false,ranked,20,false,每個大人心中都有個小孩，只是長大後已不好意思耍賴；伴手禮要記得備足大家的份～以免愛孫的大孩子們內傷唷！！！
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1083336181738943/?type=3,https://www.facebook.com/kfctaiwan/posts/1083336181738943:0,2016-01-31T03:46:14+0000,photo,Timeline Photos,324273577645211_1083336181738943,13,242,NONE,242,false,false,ranked,3,false,"人氣爆棚的預購好禮三重送活動又來啦！！！
年前聚餐最划算的選擇~
兩天前預購滿額就送你原味蛋撻禮盒兌換券！
新春加碼特別活動，買多人歡聚餐再送你黃金開運福袋，袋袋有獎（含金幣及五塊雞桶等豐富好禮！）
這麼多好康，小編都拿到手軟啦～
別再猶豫了！數量有限，送完為止！

網路訂外送/外帶：https://goo.gl/3nEGI8
電話訂外送：02-4128000(是你餓吧鈴鈴鈴)"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1081929598546268/?type=3,https://www.facebook.com/kfctaiwan/posts/1081929598546268:0,2016-01-29T03:25:42+0000,photo,Timeline Photos,324273577645211_1081929598546268,197,3880,NONE,3880,false,false,ranked,77,false,"【截圖分享-廣邀好友一起開運109】

一場香濃的味蕾響宴即將展開！黃金開運起司雞x1+炸雞x1+玉米濃湯(小)x1，限時開運價只要$109，立即“截圖分享”親朋好友吧！
活動時間自2016/1/15-2/29止
 ★出示截圖即享優惠★ 更多優惠券： http://goo.gl/yIcTKg"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1081533641919197/?type=3,https://www.facebook.com/kfctaiwan/posts/1081533641919197:0,2016-01-28T11:53:35+0000,photo,Timeline Photos,324273577645211_1081533641919197,11,335,NONE,335,false,false,ranked,21,false,"【黃金開運求吉籤幸運兒揭曉囉!】
吉籤活動圓滿結束，感謝大家的熱情參與！快來看看你是不是得獎幸運兒吧！

【得獎名單】
Nxxa Lxu
Fxxg YuChxxg
Vxvxa Hxxng
李x迪
Kxxkx Cxxn
陳x輝
Hxxg-Zxxn Hxxng
張x玲
江x華
李x香
葉x玲
Mxi Cxxn
陳x欣
張x恬
Lixxg Nxxn
黃x萱
雲xx辰
黃x淳
Hxn Hxn Huxxg
Fxxgxi Txxi

恭喜以上20位網友獲得「黃金開運餐」一份 (黃金開運起司雞*5+咔啦脆雞*5 + 原味蛋撻禮盒+上校雞塊*4+大薯*1+瓶可*1 ，價值598元)

※麻煩得獎者注意KFC台灣肯德基的Facebook訊息，並記得於1/29 (五) 17:00前提供真實姓名、聯絡電話、取餐餐廳、取餐時間，逾期即視同放棄。若無法接受取餐時間，則視同放棄得獎機會。 

範例說明: 
姓名：王小明
電話：0988888666
取餐餐廳：台北台大
取餐時間：2/1(一) 18:00

※取餐時請至「預訂快取」櫃台，告知服務人員要領取《黃金開運求吉簽活動中獎餐》並出示中獎人身分證明，即可免費獲得!

最後，以下幾點事項很重要喔！！！

(1) 肯德基將於2/1 (一) 15:00 – 20:00期間，開放給得獎者領取餐點，請得獎者自行至指定餐廳取餐，並預約取餐時間，若無法接受取餐時間，則視同放棄得獎機會。 
(2) 中獎人恕不重複中獎
(3) 本活動如有任何因電腦、網路、電話、技術或其他不可歸責於主辦單位之事由，而使參與本活動者所登錄之資料有所遺失、錯誤、無法辨識或毀損所導致資料無效之狀況，台灣肯德基皆不負任何法律責任，參加者與得獎者亦不得異議。 
(4) 如遇不可抗力之因素，主辦單位保有隨時修改活動辦法及獎項或終止本活動或變更同等價值商品之權利。
(5) 中獎人提供之個人資料僅供本活動聯繫使用。  

個人資料蒐集告知義務：
(1) 得獎者同意將個人資料(含姓名、性別、聯絡電話、地址及出生年月日等)供肯德基、關係企業及委託之第三人於中華民國境內作為餐飲服務、與您聯絡、進行商品行銷活動、寄送DM廣告資料、提供商品訊息、統計與分析、資訊與資料管理、宣傳行銷及管理，其他經營合於肯德基營業登記項目所定業務等之目的範圍內使用。
(2) 您對於所提供之個人資料，依法有查詢或請求閱覽、製給複製本、補充或更正、請求停止蒐集、處理或利用或請求刪除之權利。若您欲行使前揭權利請撥打肯德基免付費客服專線0800-068-007。
(3) 您同意肯德基保留您個人資料之期間，以完成本活動特定目的之必要期間及肯德基營運之期間為準，惟如法律另有規定或許可更長之期間者，不在此限。
(4) 您可自由選擇是否提供您的個人資料予肯德基，若您所提供之個人資料有無法確認您真實身份或冒用、盜用、資料不實等情事，或您選擇不提供個人資料時，您將無法享有本活動之兌換獎項權利。
(5) 您已詳細閱讀本條款之全部內容，如您依本活動辦法相關指示而提供您的個人資料，即具有書面同意肯德基蒐集、處理及利用您的個人資料之效果。"
https://www.facebook.com/kfctaiwan/videos/1080788931993668/,https://www.facebook.com/kfctaiwan/videos/1080788931993668/,2016-01-27T07:32:29+0000,video,肯德基_黃金開運起司雞_福袋篇,324273577645211_1080788931993668,16,208,NONE,208,false,false,ranked,4,false,"迎新年開運大發財!肯德基送您開運福袋讓您好運連連!
買桶餐送福袋，袋袋有獎還有機會抽金幣~

網路訂餐:https://goo.gl/zZRVQz
電話訂外送：02-4128000(是你餓吧鈴鈴鈴)"
http://gph.is/20behYK,https://www.facebook.com/kfctaiwan/posts/1076945109044717,2016-01-25T16:00:01+0000,link,gph.is,324273577645211_1076945109044717,434,19106,NONE,19106,false,false,ranked,215,false,"快來玩～2016  開運喜扒啦！

最佳伴手禮，就屬肯德基 瑪奇朵QQ蛋撻
一盒六入齊享用，你一口、我一口分享給家人和小朋友～
讓你怎麼吃都很順！   >>馬上六六大順  https://goo.gl/msDTay"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1077624652310096/?type=3,https://www.facebook.com/kfctaiwan/posts/1077624652310096:0,2016-01-22T10:43:26+0000,photo,Timeline Photos,324273577645211_1077624652310096,24,497,NONE,497,false,false,ranked,30,false,"全台急凍!!  冷到連台北市都可能要下雪!!
這種天氣!!  你還要出門買吃的!? 有沒有搞錯?!

就讓爺爺幫大家”避冬”吧!! 
訂肯德基外送，在家暖呼呼
還可以吃到酥脆的咔啦脆雞和香濃的蛋撻！
而且滿額免運費～

真的是太幸福了阿阿阿~~~(淚奔)

快來避冬!!!

迷之聲: 新上市的黃金開運起司雞~真的揪猴甲阿~~
網路訂外送/外帶：https://goo.gl/3nEGI8
電話訂外送：02-4128000(是你餓吧鈴鈴鈴)"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1076979225707972/?type=3,https://www.facebook.com/kfctaiwan/posts/1076979225707972:0,2016-01-21T07:53:13+0000,photo,Timeline Photos,324273577645211_1076979225707972,110,3203,NONE,3203,false,false,ranked,78,false,"【截圖分享-限時美味538】
★最適合與家人、朋友一同歡聚共享的美味．出示截圖即享優惠★ 4塊黃金開運起司雞+4塊炸雞+烤炸拼盤+4塊上校雞塊，分享價只要$538，立即“截圖分享”好康優惠吧！
活動時間自2016/1/15-2/29止
更多優惠券： http://goo.gl/pZaOhr"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1076450725760822/?type=3,https://www.facebook.com/kfctaiwan/posts/1076450725760822:0,2016-01-20T11:42:11+0000,photo,Timeline Photos,324273577645211_1076450725760822,9,236,NONE,236,false,false,ranked,1,false,"從小萌娃、上班女郎、家庭主婦都超愛的國民甜點～
還有誰也很愛卻被團長漏掉的？歡迎發聲！"
http://gph.is/1U8U5mG,https://www.facebook.com/kfctaiwan/posts/1075845509154677,2016-01-19T16:00:01+0000,link,gph.is,324273577645211_1075845509154677,1191,16561,NONE,16561,false,false,ranked,2709,false,"過年求籤不必人擠人！肯德基包你萬事大吉！
無論求子求財求姻緣、求學求官求健康，你有求，我必應！快來試手氣～

※活動辦法
步驟一：截圖抽到的籤詩畫面，並上傳至本活動下方留言處
步驟二：留言中Tag四位親友 (如:@王大雄、@多啦Ａ夢、@李小華、@阿猛)，沾沾你的好運氣
步驟三：送出成功後，就有機會免費獲得KFC「黃金開運餐」一份，與家人好友共享開運美味
>>看更多KFC黃金開運餐  http://goo.gl/T0PBXA  

※活動時間：1/20 (三) 0:00 ~ 1/27 (三) 23:59止
※免費份數：總計20份 
※抽獎辦法：於1/28 (四)抽出20組名額，可獲得「黃金開運餐」一份 (黃金開運起司雞*5+咔啦脆雞*5 + 原味蛋撻禮盒+上校雞塊*4+大薯*1+瓶可*1 ，價值598元)，並於KFC粉絲專頁公告中獎名單，並於KFC粉絲專頁公告中獎名單，請中獎者於2/1(一)下午15:00-17:00於指定餐廳取餐，與親朋友好一起分享好運。 

※注意事項： 
1. 台灣肯德基將隨機抽出中獎人，並以Facebook訊息聯繫中獎人，請於指定時間內提供真實姓名、聯絡電話、地址或取餐餐廳，逾期即視同放棄。若無法接受取餐時間，則視同放棄得獎機會。 
2. 本活動僅限肯德基餐廳服務範圍內，若無法提供服務範圍內之地點，則視同放棄得獎機會。台灣肯德基餐廳服務範圍以官方網站公告為準：http://goo.gl/z3Bmbb。 
3. 可參與抽獎的留言時間為1/20 (三) 0:00 ~ 1/27 (三) 23:59止，20位中獎人恕不重複中獎。
4. 肯德基將以中獎者Facebook名稱於1/28 (四)公告中獎名單。
5. 本活動如有任何因電腦、網路、電話、技術或其他不可歸責於主辦單位之事由，而使參與本活動者所登錄之資料有所遺失、錯誤、無法辨識或毀損所導致資料無效之狀況，台灣肯德基皆不負任何法律責任，參加者與得獎者亦不得異議。 
6. 如遇不可抗力之因素，主辦單位保有隨時修改活動辦法及獎項或終止本活動或變更同等價值商品之權利。
7. 中獎人提供之個人資料僅供本活動聯繫使用。
8. 參與此活動即代表已詳讀且同意各注意事項內容。"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1073162979422930/?type=3,https://www.facebook.com/kfctaiwan/posts/1073162979422930:0,2016-01-15T16:24:35+0000,photo,Timeline Photos,324273577645211_1073162979422930,285,8827,NONE,8827,false,false,ranked,174,false,"激省時段來臨！快把握年前省錢大「食機」
　
不論是超人氣的咔啦雞腿堡套餐，或最新的黃金開運起司雞餐，
通通激省價 $99元起～實在猴省阿！
肯德基激省午晚餐，讓你財運大吉！
>>立即省 https://goo.gl/3b6wSd"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1073250136080881/?type=3,https://www.facebook.com/kfctaiwan/posts/1073250136080881:0,2016-01-15T10:05:31+0000,photo,Timeline Photos,324273577645211_1073250136080881,12,327,NONE,327,false,false,ranked,4,false,"明天就是投票日啦！！！
大家準備好投下神聖的一票了嗎？
爺爺陪你一起關心誰是超人氣候選員!
看開票就是要訂肯德基外送，
美食到府免出門，開票過程不錯過！

網路訂外送/外帶：https://goo.gl/3nEGI8
電話訂外送：02-4128000(是你餓吧鈴鈴鈴)"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1072798602792701/?type=3,https://www.facebook.com/kfctaiwan/posts/1072798602792701:0,2016-01-15T04:33:50+0000,photo,Timeline Photos,324273577645211_1072798602792701,923,7821,NONE,7799,false,false,ranked,232,false,"【截圖分享-咔拉雙脆限時109】
★咔啦雙脆美味登場．出示截圖即享優惠★
咔啦雞腿堡+咔啦脆雞+小杯可樂，驚爆價只要$109，立即“截圖分享”親朋好友吧！
活動時間自2016/1/15-2/29止
更多優惠券： http://goo.gl/kmYOVC"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1073066156099279/?type=3,https://www.facebook.com/kfctaiwan/posts/1073066156099279:0,2016-01-15T02:56:12+0000,photo,Timeline Photos,324273577645211_1073066156099279,298,783,NONE,782,false,false,ranked,41,false,"賺到啦！激省午晚餐通通$99元起
多重選擇，滿足你每日的胃口需求
別和荷包過不去，來肯德基激省一下就對了！
激省價$99元：咔啦雞腿堡套餐、八塊上校雞塊餐、紐奧良烙烤雞腿堡套餐
激省價$119元：墨西哥莎莎霸王捲套餐；
激省價$129元：吮指雙雞套餐、黃金開運起司雞餐、乳酪起司雞腿堡餐、義式香草紙包雞、美式BBQ醬烤煙燻雞餐。

※優惠時段：中餐10:30~14:00，晚餐17:00~20:00

線上點餐外送/外帶:https://goo.gl/xvL7YT"
https://www.kfcorder.com.tw/m/?utm_source=FB_cpc&utm_medium=ppa_link&utm_campaign=OOS0115_CO_pepsi,https://www.facebook.com/kfctaiwan/posts/1071730976232797,2016-01-14T16:00:00+0000,link,肯德基預訂快取專屬優惠,324273577645211_1071730976232797,311,4355,NONE,4355,false,false,ranked,66,false,"看到哪個英文字，眼睛必發亮?
 答案是...FREE！ヽ(*´∀`)ノ
肯德基回饋粉絲福利來囉！快用預訂快取獨享FREE好康！

於1/15 -  2/29 使用網路預訂快取服務到店取餐，取餐時出示本則FB圖片，就送你百事可樂330ml乙罐！數量有限，送完為止喔！
桌機預訂快取：https://goo.gl/riQqPJ
手機預訂快取：https://goo.gl/2qpC2f

活動注意事項∶
1) 此優惠僅適用於網路預訂快取服務，不適用外送服務；數量有限，贈完為止
2) 預訂快取單筆訂單限領乙次優惠，恕不得與其他優惠併用，活動詳情請洽各活動門市人員
3) 部份餐廳恕不開放預訂快取服務，請以肯德基訂餐系統為準"
https://www.facebook.com/kfctaiwan/videos/1070420149697213/,https://www.facebook.com/kfctaiwan/videos/1070420149697213/,2016-01-11T16:00:00+0000,video,,324273577645211_1070420149697213,51,2116,NONE,2116,false,false,ranked,30,false,"過年哪款伴手禮吉利又討喜？
男女老少都無法抗拒的魔性甜點：肯德基雙色蛋撻禮盒！
一盒六入全家吃甜甜，六六大順過好年！
>>更多優惠 https://goo.gl/KGHmGz"
https://www.facebook.com/kfctaiwan/videos/1067894839949744/,https://www.facebook.com/kfctaiwan/videos/1067894839949744/,2016-01-07T03:24:40+0000,video,肯德基黃金開運起司雞_夜市篇,324273577645211_1067894839949744,186,3155,NONE,3155,false,false,ranked,111,false,新年開運首選秘方!!肯德基黃金開運起司雞，裹上濃郁起司醬，口口爆濃起司，讓您一咬就開運!
https://www.facebook.com/kfctaiwan/photos/a.327640700641832.75606.324273577645211/1067894553283106/?type=3,https://www.facebook.com/kfctaiwan/posts/1067894629949765,2016-01-07T03:08:43+0000,photo,KFC's cover photo,324273577645211_1067894553283106,9,244,NONE,244,false,false,ranked,0,false,
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1067402749998953/?type=3,https://www.facebook.com/kfctaiwan/posts/1067402749998953:0,2016-01-06T08:38:54+0000,photo,Timeline Photos,324273577645211_1067402749998953,14,347,NONE,347,false,false,ranked,11,false,"濃郁咖啡香、Q彈麻糬、享受多層次口感～
肯德基瑪奇朵QQ雙色蛋撻禮盒，爆棚熱賣中！
還沒吃過新蛋撻的粉絲，快快下載嘗鮮券，兩顆只要$49！(原價$66)
https://goo.gl/mI7HhZ"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1067295533343008/?type=3,https://www.facebook.com/kfctaiwan/posts/1067295533343008:0,2016-01-06T03:32:35+0000,photo,Timeline Photos,324273577645211_1067295533343008,152,630,NONE,630,false,false,ranked,46,false,"2016新年快樂! 

肯德基為您獻上黃金開運好味道，邀粉絲們一起嘗鮮! 黃金開運起司雞，淋上黃金切達風味起司醬，再撒上帕馬森起司粉，讓您口口都吃的到爆濃起司!
黃金開運起司雞X1+咔拉脆雞X1+中可X1 出示本嘗鮮券只要$105! 明天1/7起新品上市，期間限定只到2月22號，黃金好滋味錯過可惜喔~"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1065378243534737/?type=3,https://www.facebook.com/kfctaiwan/posts/1065378243534737:0,2016-01-03T03:42:06+0000,photo,Timeline Photos,324273577645211_1065378243534737,9,333,NONE,333,false,false,ranked,4,false,放假就是要吃下午茶！請來一顆瑪奇朵QQ蛋撻和LAVAZZA！優雅享受美好生活~
http://gph.is/1YQhrDY,https://www.facebook.com/kfctaiwan/posts/1063649700374258,2015-12-31T16:00:32+0000,link,gph.is,324273577645211_1063649700374258,101,12984,NONE,12984,false,false,ranked,55,false,"逼、逼、逼、太犯規了！ 是誰享有免排隊特權?！
排隊人潮再多，使用『肯德基預訂快取』，專屬通道免等待，誰也擋不住你！滿額再享專屬優惠喔！
👉 https://goo.gl/UNWO8B"
https://www.facebook.com/kfctaiwan/photos/a.329668497105719.76003.324273577645211/1063416427064252/?type=3,https://www.facebook.com/kfctaiwan/posts/1063416427064252:0,2015-12-31T01:22:17+0000,photo,Timeline Photos,324273577645211_1063416427064252,6,178,NONE,178,false,false,ranked,4,false,"來!!!  聽爺爺的話!!
冷颼颼跨年長假狂歡聚會!!  訂肯德基外送!! 
讓爺爺幫你把經典美食送到家!! 
炸雞、烤雞、漢堡、拼盤和蛋撻，等聚餐美味一次擁有！
不用出門奔波~在家就可以享受與家人或好友的相聚時刻!!
餐點”預購”滿額，還送你原味蛋撻禮盒兌換券唷!!
別再猶豫啦快把握機會 上網/電話 訂外送!

網路訂外送/外帶：https://goo.gl/dCmwzP
電話訂外送：02-4128000(是你餓吧鈴鈴鈴)"
